Tweet,Emojis,SentimentML,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @caismila: medo do arthur aguiar entrar e eu começar a gostar dele
o cara deve ter uma puta de uma lábia 
#BBB22",set(),'alegria',[0.49],[0.01],[0.37],[0.0],[0.13],[0.01],[0.0]
"Mas na moral no 20 teve a Manu Gavassi, no 21 o Fiuk e no 22 o Arthur Aguiar. O boninho tá realmente mexendo com as… https://t.co/yWRHTetfNI",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
dois naiara azevedo thiago abravanel jade picon linn da quebrada douglas silva maria brunna gonçalves paulo andré p… https://t.co/XV4M9DgiRM,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@pontomigueI @Aguiarthur amei,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Amanhã as 13:00 Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa! ANSIOSOS?",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"um naiara azevedo thiago abravanel jade picon linn da quebrada
douglas silva maria brunna gonçalves paulo andré ped… https://t.co/7baz3dWrrt",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Arthur Aguiar já bateu o recorde pessoal de dias sem traição 👏👏👏,{'👏'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Carlineossss @pqsimbiu Só me explica uma coisa, porque eu fiquei boiando demais sobre isso, porque que ainda vão e… https://t.co/kqABc3GZps",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@geovsnaz NAO MENINA O ARTHUR AGUIAR TA BEBA É?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @DeivisonZotino: rodrigo amanhã vai ficar em surto com os novos camarotes, inclusive o arthur aguiar que pegou metade do brasil #BBB21 h…",set(),'raiva',[0.35],[0.01],[0.26],[0.0],[0.36],[0.01],[0.0]
TO NO CHÃO KKKKKKKKKKKKKKKKK Arthur Aguiar trai y trai #BBB22 https://t.co/IL6kaIHAon,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@tracklist arthur aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Pedrocomet: Estou amando Pedro Scooby e acho que vou gostar tb de Arthur Aguiar.

Será que mais alguém está pagando a língua?

#bbb22 h…",set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"Quem mirar em Jade Picon e Arthur Aguiar nessa votação vai ser uma tremenda besteira pq eles não saem, pelo menos não nesse primeiro paredão",set(),'neutro',[0.28],[0.01],[0.42],[0.0],[0.29],[0.01],[0.0]
"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Tomara q o Arthur Aguiar coma o cu de todo mundo nesse bbb,set(),'raiva',[0.35],[0.01],[0.26],[0.0],[0.36],[0.01],[0.0]
"Tô achando q eu vou achar o arthur Aguiar legal velho, q pena",set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"isso me fez pensar que quando o lucas entrou no bbb tava passando a malhação dele
e o arthur aguiar entrando no bbb… https://t.co/QAefKKJC2E",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@tracklist naiara azevedo thiago abravanel jade picon linn da quebrada
douglas silva maria brunna gonçalves paulo a… https://t.co/sj1KOPEPmG",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Realidade: a Jade Picão vai ser uma planta, o Arthur Aguiar vai acabar mostrando um lado super cool pra tentar muda… https://t.co/1MEaGIfC0J",set(),'neutro',[0.28],[0.01],[0.42],[0.0],[0.29],[0.01],[0.0]
NAO ACREDITO Q ESTOU PERDENDO A ENTRADA DE ARTHUR AGUIAR,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Amanhã às 13:00 entram a Jade Picon, Arthur Aguiar e Linn da Quebrada e não tenho roupa para esta ocasião! #BBB222",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@thelifeofgbrn acho que vou assumir o juridico arthur aguiar https://t.co/1dFWsWtYm5,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"RT @fishkhaos: Pedro Scooby sem fumar maconha e Arthur Aguiar sem trair a esposa, quem vai virar o coringa primeiro?",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"hj o bbb foi de centavos esperava mt mais
boninho soca logo o arthur aguiar ai nessa casa",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @Sapalizei: arthur aguiar já traiu a esposa mais 3 vezes nesse confinamento extra, certeza",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Quantas horas serão necessárias para Arthur Aguiar lançar o primeiro chifre?,set(),'neutro',[0.26],[0.01],[0.58],[0.0],[0.13],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Arthur Aguiar = Arthur de canguru 
Jade picon = mamacita + prior
Linn da quebrada = anticristo que vai fazer o vyni… https://t.co/6QtyuQuSt4",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@bchartsnet hit 
naiara azevedo thiago abravanel jade picon linn da quebrada
douglas silva maria brunna gonçalves p… https://t.co/VffsmfAYPx",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @RealitysVip: Amanhã o Rodrigo muda o foco da Naiara e passa pro Arthur Aguiar, por que ele só mira nos cancelados #BBB22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @caismila: medo do arthur aguiar entrar e eu começar a gostar dele
o cara deve ter uma puta de uma lábia 
#BBB22",set(),'alegria',[0.49],[0.01],[0.37],[0.0],[0.13],[0.01],[0.0]
Muito ansioso pela entrada do Arthur Aguiar neste programa de entretenimento fútil,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@gusguxs o arthur aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Coisas que a gente poderia viver sem: Arthur Aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @caismila: medo do arthur aguiar entrar e eu começar a gostar dele
o cara deve ter uma puta de uma lábia 
#BBB22",set(),'alegria',[0.49],[0.01],[0.37],[0.0],[0.13],[0.01],[0.0]
@ky04458590 @detailscontente Só saiba que ela tá viçando pelo Arthur Aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: ELE TÁ VINDO AÍ!!!!! #BBB22 https://t.co/wzNlJPd2re,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
o Arthur aguiar vendo q a barbara é coach: 👁️👅👁️ https://t.co/8510Q6NCM1,"{'👅', '👁️'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
por outro lado a jade parece ser um porre gravando o podcast asmr e o arthur aguiar parece que pegou a personalidad… https://t.co/nlLGY79vI5,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @VINIClUX: medo de abrirem a dispensa e o arthur aguiar estar agarrando um dummy,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: AMANHÃ É O GRANDE DIA! ✨💛,"{'💛', '✨'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"arthur aguiar entra logo, tô na expectativa de vc trair sua mulher pela 17° ao vivo",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"ʷʰᵉʳᵉ
                              ʷʰᵉʳᵉ
           𝐰𝐡𝐞𝐫𝐞

   ʷʰᵉʳᵉ        ᴡʜᴇʀᴇ         🆆🅷🅴🆁🅴

                ｗｈ… https://t.co/RV6aGjoXQ3",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @desenhosdathai: arthur aguiar entra amanhã https://t.co/V4GJBZjTC3,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"a produção: nossa que barulho eh esse

o arthur aguiar comemorando 1 mês de namoro com a psicóloga do bbb no confes… https://t.co/bRZyVnRCsV",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"não gosto do arthur aguiar, mas diferente do que estão falando, acho que ele vai render muito lá dentro (se durar né)",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Gente todo dia eu deito e penso no povo que jura a linn com o arthur aguiar confesso que eu ******,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"NEGA ATIVADAH! É ISSO MESMO!
Linn da Quebrada realizou dois testes de COVID-19 e está pronta para participar do… https://t.co/zJPW0Pquy1",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Estou amando Pedro Scooby e acho que vou gostar tb de Arthur Aguiar.

Será que mais alguém está pagando a língua?… https://t.co/Elx9L8Ho5u",set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
@vaidesmaiar a globo jamais perderia a oportunidade de pegar a audiência que a jade picon o arthur aguiar e a lynn… https://t.co/lnM4HPj1Z7,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: 🚨 Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 amanhã às 13h!",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @_mnrgs: gata, se vc aceita macho semelhante, não da p retweetar mal do Arthur Aguiar... ou fala mal ou aceita igual kkkkkk os dois num…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @VINIClUX: medo de abrirem a dispensa e o arthur aguiar estar agarrando um dummy,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @_mmcrf: @Nathkuky Tomara que seja o Arthur Aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: AMANHÃ É O GRANDE DIA! ✨💛,"{'💛', '✨'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur @yanvxf TOMA,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: AMANHÃ É O GRANDE DIA! ✨💛,"{'💛', '✨'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
vou dormir até 12:30 amanhã e acordar só pra ver arthur aguiar parando a internet com seu carisma,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@choquei naiara azevedo thiago abravanel jade picon linn da quebrada
douglas silva maria brunna gonçalves paulo and… https://t.co/rwreJtbpMJ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Eu aposto que Arthur Aguiar vai pegar a imunidade do camarote pode escrever #BBB22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
a essa hora o arthur aguiar deve estar pegando a camareira do hotel https://t.co/Z0Hmto2qxb,set(),'raiva',[0.26],[0.01],[0.19],[0.0],[0.53],[0.01],[0.0]
"eu não sei quem eu gosto nessa edição mas sei EXATAMENTE que eu detesto, aqui vai a lista: 

arthur aguiar 
naiara… https://t.co/qLAw8rmOIG",set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
RT @chicobarney: Marie Kondo estava na lista de Arthur Aguiar? #BBB22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @geane_almeidaa: As mulheres amanhã na casa qnd  @Aguiarthur  entrar na casa 😂😂😂 #BBB22 https://t.co/FioSEVRacN,{'😂'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: ELE TÁ VINDO AÍ!!!!! #BBB22 https://t.co/wzNlJPd2re,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @chicobarney: Marie Kondo estava na lista de Arthur Aguiar? #BBB22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: ELE TÁ VINDO AÍ!!!!! #BBB22 https://t.co/wzNlJPd2re,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @marovitu: o Arthur aguiar é o mais organizado de todos. Agora deu pra entender como administrou 16 contatinhos ao mesmo tempo!,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@updatechartuc naiara azevedo thiago abravanel jade picon linn da quebrada
douglas silva maria brunna gonçalves pau… https://t.co/aBJw32yZWx",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Vi algumas pessoas perguntando sobre prova do líder entre os camarotes , não ouvi nada sobre se ia ter , MASSSS pen… https://t.co/saaJkks4DE",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: 🚨 Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 amanhã às 13h!",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
nao lembrava que o arthur aguiar estadunidense snthony ramos tava em a star is born,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"uma hora dessa, o arthur aguiar deve tá pegando a camareira do hotel",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @RealitysVip: Amanhã o Rodrigo muda o foco da Naiara e passa pro Arthur Aguiar, por que ele só mira nos cancelados #BBB22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
no off eu gosto do arthur aguiar acompanhava as novelas que ele faz desde criança e ele sempre era um dos meus pers… https://t.co/FjclgxrPsi,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @lucioaraujo_: o boletim do trio covid é o meu momento favorito da edição. foi arte ontem o arthur aguiar tocando violão e cantando é pr…,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @_srtalycia: Maria querendo bocas femininas pra beijar e não tem nenhuma que curta a não ser a Brunna que é o oposto do Arthur Aguiar. B…,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Jade Picon, Arthur Aguiar e Linn da Quebrada entram na casa do #BBB22 nesta quinta, às 13h https://t.co/IaE3OgKoNz",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
os memes que tão fazendo com o Arthur Aguiar pelo amor de deus KKKKKKKKKK,set(),'raiva',[0.35],[0.01],[0.26],[0.0],[0.36],[0.01],[0.0]
"@chicobarney Dorme, ou aguarde a entrada triunfal de Arthur Aguiar, Jade Picon e Lin.
Bj",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Nathkuky Tomara que seja o Arthur Aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
3° dia de BBB e essas horas Arthur Aguiar já está pegando a camareira do hotel 🤭 #bbb #bbb22,{'🤭'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"se eu entrasse no BBB ia reconhecer:
Naiara Azevedo  ✅
Tiago Abravanel ✅
Linn da Quebrada ❌
Douglas Silva  ✅
Arthur… https://t.co/0s2AXkEmF9","{'❌', '✅'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Dá pra produção errar o quarto e ir buscar a Kéfera pro #BBB22 ao invés do Arthur Aguiar?,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @AmorDaNacao: É AMANHÃ QUE O HOMEM MAIS ROMÂNTICO DO MUNDO VAI ENTRAR

SIMPLESMENTE ARTHUR AGUIAR, VICIADO EM AMAR!",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: 🚨 Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 amanhã às 13h!",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @choquei: Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 amanhã às 13h00",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @choquei: Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 amanhã às 13h00",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"naiara azevedo thiago abravanel jade picon linn da quebrada
douglas silva maria brunna gonçalves paulo andré pedro… https://t.co/g83htR7kjB",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Arthur aguiar já bateu o recorde de n traição,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @RealitysVip: Amanhã Jade Picon, Arthur Aguiar e Linn da Quebrada entram na casa as 13h00 e será transmitido no ""PLANTÃO BBB"" na rede gl…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Essa hora Arthur Aguiar deve tá pegando a camareira do hotel 
#falomsm #bbb #bbb222",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
vocês vão ver o que é entretenimento amanhã quando o senhor arthur aguiar e a senhorita jade picon entrar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
