Tweet,Emojis,SentimentML,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias
"Jade Picon e Arthur Aguiar entrando na casa depois de pegarem Covid, com sintomas leves. https://t.co/ccfnLPol8A",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
O futuro campeão do #BBB22 Arthur Aguiar vai entrar daqui a pouco,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"contando os minutos pra chegada da jade picon, da linn e do arthur aguiar, pra movimentar mais essa casa
#BBB22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur Sério, pq não me segue?",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"relembrando pra vocês o esquema da entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada ao vivo na Globo, no… https://t.co/EretozuWpL",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
medo do arthur aguiar me conquistar https://t.co/O1nVrJedOs,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Adm me segue por favor @Aguiarthur,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
Atenção povo! Os 3 participantes que faltam entrar no #BBB22 @linndaquebrada @jadepicon e @Aguiarthur entrarão as 1… https://t.co/kWgEGeWkrR,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Só vem.,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Sou invisível?😢😢😢,{'😢'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"🚨 Jade Picon, Arthur Aguiar e Linn da Quebrada entrarão na casa do #BBB22 às 13h!",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @InesBrasilTV: Bão dia man❤️s é hoje que o marido da maira cardi b entra o arthur Aguiar  🙏🥰🙏🥰🙏🥰🙏🥰🙏🥰😂🌈🌈🌈🌈 e a jade picao linda bela boa…,"{'🙏', '🌈', '😂', '🥰', '❤️'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/NH3TgSQBKe",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/A6mwfSHaXf",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Me segueeeee https://t.co/FRRAvW1LPK,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@folha Meu Deus do céu. Aquele triste ""apoio incondicional"". Parece a Mayra Cardi com Arthur Aguiar",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/d18FjsBYGb",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/5hKDil69Ra",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @choquei: 1h para a entrada da Linn da Quebrada, Arthur Aguiar e Jade Picon #BBB22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/5msU3rWtiT",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @KayoTuitts: 🚨 A ENTRADA DOS PARTICIPANTES ""Linn da quebrada"", ""Jade Picon"" e ""Arthur Aguiar"", vai acontecer HOJE às 13H 🚨

#BBB22
LINN…",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/hzbT1eXwGs",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/pSKnQ0j4ip",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ADM me faz mais feliz com o seu follow pfvr https://t.co/sLebsvI2ld,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/feYUHPJEpo",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur QUE ANSIEDADEEEEE,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Tá, mas e o Arthur aguiar, tem evidências de ser bolsominion?",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/UqxLNTR3UL",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @TiagoAbravanel: É HOJE! Bem vindos ao game @Aguiarthur @jadepicon @linndaquebrada 

Querem cafezinho?
Se precisar de uma toalha pode pe…",set(),'neutro',[0.17],[0.01],[0.74],[0.0],[0.08],[0.0],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/cet2NQ5rAT",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@CrisMac90055857 @Aguiarthur Hahahahahaha,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @horadafofocatv: 🚨ATENÇÃO: FALTAM POUCOS MINUTOS PRA ENTRADA DO G3, JADE PICON, ARTHUR AGUIAR E LINN DA QUEBRADA. #BBB22 https://t.co/F6…",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Me segue pra comemorar a entrada do Arthur,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @choquei: 1h para a entrada da Linn da Quebrada, Arthur Aguiar e Jade Picon #BBB22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/FTPlAbcgXu",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/cTO56siXfR",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Paola ta doida pra te adotar lenda infiel 😍 @PaolaDeboche,{'😍'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@MicaelOficial @CentralNaithur @Aguiarthur Pitico ❤❤❤❤❤,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/WxPRUabGlF",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur Adm, por favor me deixa ver meu Duquinha entra com o followzinho dele 🙏🏻🙏🏻🙏🏻✨✨✨, nunca te pedi nada 😭😭😭😭😭","{'✨', '😭', '🙏'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Amooooooo https://t.co/ExXovwMXWI,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM

ME SEGUE ADM

ME SEGUE ADM

ME SEGUE ADM

ME SEGUE ADM

ME SEGUE ADM

ME SEGUE ADM

ME SE… https://t.co/NIhcNYTc8T",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/2qIzO0C2lh",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/w4LV8cc5gF",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @MicaelOficial: Mas pra deixar claro que o fato de não estar ansioso, eu vou torcer muito pro @Aguiarthur ! Que assim como nós estamos e…",set(),'neutro',[0.21],[0.01],[0.46],[0.0],[0.32],[0.01],[0.0]
"RT @balotaromantico: Arthur aguiar entra no bbb

o programa automaticamente: https://t.co/CEtJtmm3R0",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
Só pela entrada da @jadepicon @Aguiarthur @linndaquebrada,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/0q6oNJUSTs",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Tata69301618 O Maior Vem Aí ✨@Aguiarthur https://t.co/F1fd6NZ86L,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/pkmiLRE61f",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @tracklist: 16) RESUMÃO

- Natália já invadiu um show do David Guetta

- Lucas acha que está na mira dos votos pelo seu jeito quieto 

-…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @musahipocrita: Menos de 1 hora para Jade Picão e Arthur Aguiar entrar no programa, ansiosaaaa!
#BBB22",set(),'neutro',[0.09],[0.01],[0.84],[0.0],[0.05],[0.0],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"RT @sitepopmais: 13h da tarde entram Jade Picon, Arthur Aguiar e Linn da quebrada no #BBB22, qual sua expectativa pra essa entrada?
#RedeBBB",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @paiva: reage mulher a jade picon a linn da quebrada e o arthur aguiar entram no bbb hoje,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
mas todo mundo ja sabia disso meus amores... inclusive o arthur aguiar tbm e o gostoso do paulo tbm https://t.co/HUdsuM0QjT,set(),'raiva',[0.35],[0.01],[0.26],[0.0],[0.36],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/X4W5ybtDxe",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/ZtiimcqFUu",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur @Juninhop716 Me segue adm ❤❤❤,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Menos de 1 hora para Jade Picão e Arthur Aguiar entrar no programa, ansiosaaaa!
#BBB22",set(),'neutro',[0.09],[0.01],[0.84],[0.0],[0.05],[0.0],[0.0]
"Acordei e estou pronto para reverenciar A LENDA DO ADULTÉRIO! 

O homem que bebe água, se alimenta e trai!

VAMOS PRA CIMA, ARTHUR AGUIAR!",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/u5bGlLNvic",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Me seguee,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Vem Aqui Meu Amor 💖✨https://t.co/F1fd6NZ86L,"{'✨', '💖'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
@Aguiarthur E o meu follow vem quando?,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur TEM GENTE QUE TA PASSANDO MAL
https://t.co/qTw5xvLGkt",set(),'raiva',[0.3],[0.01],[0.22],[0.0],[0.46],[0.01],[0.0]
"RT @TiagoAbravanel: É HOJE! Bem vindos ao game @Aguiarthur @jadepicon @linndaquebrada 

Querem cafezinho?
Se precisar de uma toalha pode pe…",set(),'neutro',[0.17],[0.01],[0.74],[0.0],[0.08],[0.0],[0.0]
"RT @mae_dinae: ""arthur aguiar jade picon e linn da quebrada irão entrar na casa do bbb às 13:00""

eu desde as 8 da manhã esperando: 
#BBB22…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ❤❤,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur ADM TÔ TÃO ANSIOSO,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @mae_dinae: ""arthur aguiar jade picon e linn da quebrada irão entrar na casa do bbb às 13:00""

eu desde as 8 da manhã esperando: 
#BBB22…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Queria disfarçar, mas tô aqui esperando a entrada da @jadepicon e @linndaquebrada kkkkkk

arthur aguiar o que tenho a ver

#BBB22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @mae_dinae: ""arthur aguiar jade picon e linn da quebrada irão entrar na casa do bbb às 13:00""

eu desde as 8 da manhã esperando: 
#BBB22…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"Arthur Aguiar vai entrar e vai começar a pauta mais insuportável da Internet
Poligamia x monogamia",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Ele é apenas um bebê 🥺,{'🥺'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Meu fav perfeito ADM,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Vem aí ✨ https://t.co/Dlt88O8ooS,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @jhowsiel: a rede globo me deixa mal acostumado e me lança um bbb de 30 minutos, aí é sacanagem

jade picao falando parece eu, ta com me…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"@Aguiarthur Tá chegando a hora, kd meu follow?????",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @mae_dinae: ""arthur aguiar jade picon e linn da quebrada irão entrar na casa do bbb às 13:00""

eu desde as 8 da manhã esperando: 
#BBB22…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur LINN DA CHEGADA a mamãe ta chegando,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"BBB22: Jade Picon, Arthur Aguiar e Linn da Quebrada entram na casa mais vigiada do Brasil, com transmissão ao vivo https://t.co/J17hkGguwn",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@gouveagov amiga!!!!!!!!! hackearam sua conta e nao param de postar coisa do arthur aguiar,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @portalypis: 🚨: Em menos de 1h, Linn Da Quebrada, Arthur Aguiar e Jade Picon entrarão na casa do #BBB22! Ansiosos? 

#RedeBBB https://t.…",{'🚨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Apaixonada ✨ https://t.co/Dlt88O8ooS,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"A verdade Arthur é que você nunca esteve sozinho, isso quem fala não sou eu mas seus 50 milhões de seguidores nas r… https://t.co/CeD8JIougW",set(),'raiva',[0.06],[0.0],[0.05],[0.0],[0.89],[0.0],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/JI1ucRanHI",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"RT @niconatv: falta UMA HORA pra entrada de Arthur Aguiar, Jade Picon e Linn da Quebrada na casa do #BBB22! https://t.co/xGdDtUFCVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Falta pouco ADM ✨✨✨,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur Me segue admmmm, irei apoiar muito a lenda",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur Passa Aqui Adm ✨ https://t.co/Dlt88O8ooS,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/AIRVkPnAqP",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@Aguiarthur @tuitaestela É ELE ADM AVISA!!!!!,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/NRG6QQXjLw",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
"RT @TiagoAbravanel: É HOJE! Bem vindos ao game @Aguiarthur @jadepicon @linndaquebrada 

Querem cafezinho?
Se precisar de uma toalha pode pe…",set(),'neutro',[0.17],[0.01],[0.74],[0.0],[0.08],[0.0],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/MKHykrNIrj",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
RT @Aguiarthur: MENOS DE UMA HORA!!!!!! #BBB22 https://t.co/FWUMTJqn7Y,set(),'neutro',[0.33],[0.01],[0.48],[0.0],[0.17],[0.01],[0.0]
RT @paiva: reage mulher a jade picon a linn da quebrada e o arthur aguiar entram no bbb hoje,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@Aguiarthur ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SEGUE ADM✨
ME SE… https://t.co/3KmlBEEhgK",{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"@TiagoAbravanel @Aguiarthur @jadepicon @linndaquebrada Amo! Melhores tortas do mundooo

https://t.co/dCT87Wi99o",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
